Time,Open,High,Low,Last,Change,%Chg,Volume
"07/12/2024 10:30",20655.5,20666.75,20589.75,20595,-60.25,-0.29%,30164
"07/12/2024 10:00",20636.25,20666.25,20622.75,20655.25,18.75,+0.09%,38240
"07/12/2024 09:30",20550.5,20661.25,20545,20636.5,86,+0.42%,54419
"07/12/2024 09:00",20543,20587,20522,20550.5,7.75,+0.04%,65953
"07/12/2024 08:30",20443.25,20549.75,20425.25,20542.75,99.25,+0.49%,88755
"07/12/2024 08:00",20439.5,20453.75,20421.75,20443.5,4.25,+0.02%,13842
"07/12/2024 07:30",20419.5,20468.5,20335,20439.25,20.25,+0.10%,24804
"07/12/2024 07:00",20443.75,20443.75,20406,20419,-24.5,-0.12%,4623
"07/12/2024 06:30",20429.5,20445.5,20428.5,20443.5,14.25,+0.07%,3443
"07/12/2024 06:00",20428.5,20435.5,20404,20429.25,1,0.00%,3993
"07/12/2024 05:30",20431.25,20436.75,20413,20428.25,-3.,-0.01%,3136
"07/12/2024 05:00",20435,20447,20422.5,20431.25,-5.25,-0.03%,2467
"07/12/2024 04:30",20426,20441,20420.25,20436.5,10.5,+0.05%,2548
"07/12/2024 04:00",20436,20448,20417.75,20426,-9.5,-0.05%,4293
"07/12/2024 03:30",20430.75,20437,20425.5,20435.5,4.25,+0.02%,3944
"07/12/2024 03:00",20401,20433.75,20401,20431.25,30,+0.15%,3690
"07/12/2024 02:30",20406,20410,20380.5,20401.25,-4.75,-0.02%,3692
"07/12/2024 02:00",20423.5,20431.25,20403.25,20406,-17.75,-0.09%,3078
"07/12/2024 01:30",20430.5,20437,20418,20423.75,-6.,-0.03%,1985
"07/12/2024 01:00",20418,20432.75,20403.75,20429.75,11.5,+0.06%,2661
"07/12/2024 00:30",20412,20421.75,20405.25,20418.25,6.5,+0.03%,2249
"07/12/2024 00:00",20396.5,20412,20371.75,20411.75,15.75,+0.08%,3498
"07/11/2024 23:30",20417.5,20417.5,20387,20396,-21.5,-0.11%,2493
"07/11/2024 23:00",20420.25,20426,20414.75,20417.5,-3.,-0.01%,939
"07/11/2024 22:30",20412.75,20424.5,20412.75,20420.5,8.5,+0.04%,865
"07/11/2024 22:00",20420,20425,20411.75,20412,-8.,-0.04%,1078
"07/11/2024 21:30",20431,20432.75,20418,20420,-10.25,-0.05%,1197
"07/11/2024 21:00",20430,20432.75,20417.5,20430.25,0.25,0.00%,3737
"07/11/2024 20:30",20442.5,20443,20421.5,20430,-12.25,-0.06%,2673
"07/11/2024 20:00",20434.5,20443.25,20431.75,20442.25,8,+0.04%,1499
"07/11/2024 19:30",20446.75,20449.5,20433.75,20434.25,-12.,-0.06%,2703
"07/11/2024 19:00",20415,20446.75,20409.75,20446.25,31.75,+0.16%,3608
"07/11/2024 18:30",20453.75,20455.25,20403.25,20414.5,-39.25,-0.19%,2922
"07/11/2024 18:00",20441.75,20458.75,20441.5,20453.75,12,+0.06%,2023
"07/11/2024 17:30",20429.5,20450,20429.5,20441.75,12.75,+0.06%,1725
"07/11/2024 17:00",20432.75,20448.75,20420,20429,-3.75,-0.02%,2784
"07/11/2024 15:30",20446,20452.5,20430.75,20432.75,-13.,-0.06%,2854
"07/11/2024 15:00",20429.75,20462.5,20409.25,20445.75,16,+0.08%,18826
"07/11/2024 14:30",20435.25,20489.75,20429,20429.75,-7.,-0.03%,58309
"07/11/2024 14:00",20467.75,20494,20431,20436.75,-31.5,-0.15%,35078
"07/11/2024 13:30",20410.5,20470.5,20407.5,20468.25,57.25,+0.28%,30024
"07/11/2024 13:00",20390.5,20440.75,20377.25,20411,20,+0.10%,32848
"07/11/2024 12:30",20482.25,20482.25,20385.75,20391,-91.75,-0.45%,36161
"07/11/2024 12:00",20444,20483.5,20420.5,20482.75,39.25,+0.19%,36709
"07/11/2024 11:30",20511.75,20539.25,20435.5,20443.5,-68.5,-0.33%,44551
"07/11/2024 11:00",20481.5,20529.25,20454.25,20512,31.25,+0.15%,51930
"07/11/2024 10:30",20536.25,20548.75,20475.75,20480.75,-55.75,-0.27%,72181
"07/11/2024 10:00",20604,20647.5,20527.25,20536.5,-67.5,-0.33%,75093
"07/11/2024 09:30",20691.5,20726.5,20600.75,20604,-87.,-0.42%,73031
"07/11/2024 09:00",20869.25,20872,20657,20691,-178.5,-0.86%,99853
"07/11/2024 08:30",20894.5,20902.25,20822.5,20869.5,-25.25,-0.12%,97439
"07/11/2024 08:00",20892,20918.25,20873.25,20894.75,2.5,+0.01%,23758
"07/11/2024 07:30",20884.75,20983.75,20876.25,20892.25,1.5,+0.01%,50718
"07/11/2024 07:00",20882,20890.75,20865.75,20890.75,8.25,+0.04%,5652
"07/11/2024 06:30",20883,20886.75,20882,20882.5,-0.25,0.00%,1719
"07/11/2024 06:00",20881.5,20887,20879.25,20882.75,1.5,+0.01%,1998
"07/11/2024 05:30",20880.75,20883,20876.25,20881.25,0.75,0.00%,1722
"07/11/2024 05:00",20882.75,20884.25,20876.5,20880.5,-2.25,-0.01%,1552
"07/11/2024 04:30",20877,20885,20872.75,20882.75,6,+0.03%,1906
"07/11/2024 04:00",20881.5,20883,20874.25,20876.75,-4.25,-0.02%,1899
"07/11/2024 03:30",20883,20891.75,20876.25,20881,-2.25,-0.01%,2134
"07/11/2024 03:00",20883.75,20890,20878,20883.25,0,0.00%,2811
"07/11/2024 02:30",20876.25,20887.25,20875,20883.25,7.25,+0.03%,1510
"07/11/2024 02:00",20880.5,20881.75,20873.25,20876,-5.,-0.02%,2385
"07/11/2024 01:30",20880.75,20888.75,20875.5,20881,0.5,0.00%,2067
"07/11/2024 01:00",20869,20882.25,20868,20880.5,11.25,+0.05%,2008
"07/11/2024 00:30",20882,20886,20867.25,20869.25,-13.,-0.06%,1377
"07/11/2024 00:00",20880.5,20887.5,20880.25,20882.25,2,+0.01%,1050
"07/10/2024 23:30",20881.25,20882,20878.25,20880.25,-0.75,0.00%,350
"07/10/2024 23:00",20883.5,20884.75,20880,20881,-2.75,-0.01%,726
"07/10/2024 22:30",20875.5,20884,20875.5,20883.75,8.75,+0.04%,1244
"07/10/2024 22:00",20873.5,20876,20869.75,20875,1.25,+0.01%,857
"07/10/2024 21:30",20875.5,20880.75,20871.25,20873.75,-2.,-0.01%,1150
"07/10/2024 21:00",20877,20881,20873.5,20875.75,-1.5,-0.01%,1042
"07/10/2024 20:30",20864.25,20878,20864.25,20877.25,13,+0.06%,2397
"07/10/2024 20:00",20862.25,20864.75,20853.25,20864.25,1.75,+0.01%,2188
"07/10/2024 19:30",20870.75,20874.25,20859,20862.5,-8.,-0.04%,2045
"07/10/2024 19:00",20881.25,20884.5,20868,20870.5,-10.75,-0.05%,1690
"07/10/2024 18:30",20881.25,20884.5,20877,20881.25,-0.75,0.00%,1371
"07/10/2024 18:00",20889.25,20889.75,20879.75,20882,-7.75,-0.04%,968
"07/10/2024 17:30",20894.5,20895,20880.5,20889.75,-5.,-0.02%,1579
"07/10/2024 17:00",20895.5,20899,20889.5,20894.75,-1.75,-0.01%,1629
"07/10/2024 15:30",20895,20897.25,20885.25,20896.5,1.25,+0.01%,3391
"07/10/2024 15:00",20894,20895.75,20878,20895.25,1.5,+0.01%,14869
"07/10/2024 14:30",20870.25,20916.75,20863.75,20893.75,23.5,+0.11%,59264
"07/10/2024 14:00",20879.5,20879.5,20853,20870.25,-9.5,-0.05%,20632
"07/10/2024 13:30",20868.5,20895.25,20864,20879.75,11.75,+0.06%,18717
"07/10/2024 13:00",20874.5,20884.75,20861,20868,-6.,-0.03%,17618
"07/10/2024 12:30",20854,20880.5,20848.75,20874,19.75,+0.09%,21292
"07/10/2024 12:00",20847.5,20868,20840.5,20854.25,6.75,+0.03%,29863
"07/10/2024 11:30",20815.5,20850,20807.75,20847.5,32,+0.15%,33894
"07/10/2024 11:00",20767,20815.75,20760.25,20815.5,48.25,+0.23%,34107
"07/10/2024 10:30",20753,20769.5,20748,20767.25,14.5,+0.07%,26476
"07/10/2024 10:00",20729.5,20753.25,20703,20752.75,23.25,+0.11%,36961
"07/10/2024 09:30",20772,20774.25,20723.75,20729.5,-42.25,-0.20%,42023
"07/10/2024 09:00",20764,20796.5,20749,20771.75,7.5,+0.04%,58029
"07/10/2024 08:30",20758,20777.75,20721.5,20764.25,6,+0.03%,79705
"07/10/2024 08:00",20754.5,20766,20752.25,20758.25,4.25,+0.02%,7234
"07/10/2024 07:30",20761.5,20767.25,20751,20754,-7.75,-0.04%,7491
"07/10/2024 07:00",20749.5,20764.5,20748.25,20761.75,11.75,+0.06%,5337
"07/10/2024 06:30",20733.75,20760,20733.75,20750,16,+0.08%,4582
"07/10/2024 06:00",20736.75,20740.5,20730.25,20734,-3.,-0.01%,1836
"07/10/2024 05:30",20740,20742,20734.5,20737,-2.75,-0.01%,2099
"07/10/2024 05:00",20727.75,20741.75,20725,20739.75,12.25,+0.06%,2594
"07/10/2024 04:30",20727.75,20732,20721.25,20727.5,-0.25,0.00%,1948
"07/10/2024 04:00",20731,20732,20726.5,20727.75,-3.5,-0.02%,1967
"07/10/2024 03:30",20724.25,20731.5,20721.75,20731.25,7.25,+0.03%,2147
"07/10/2024 03:00",20712.25,20728,20711,20724,11,+0.05%,3390
"07/10/2024 02:30",20711.5,20720,20709,20713,1.5,+0.01%,2136
"07/10/2024 02:00",20701.25,20714.75,20697.75,20711.5,10.75,+0.05%,2515
"07/10/2024 01:30",20708,20715.25,20700,20700.75,-7.,-0.03%,1919
"07/10/2024 01:00",20697,20709,20697,20707.75,10.25,+0.05%,1410
"07/10/2024 00:30",20704.75,20707,20696.25,20697.5,-7.,-0.03%,1374
"07/10/2024 00:00",20715.5,20717,20702.75,20704.5,-11.25,-0.05%,1252
"07/09/2024 23:30",20709,20717.25,20709,20715.75,6.75,+0.03%,868
"07/09/2024 23:00",20709.5,20709.5,20703.75,20709,-0.75,0.00%,613
"07/09/2024 22:30",20714,20714.5,20708.75,20709.75,-4.25,-0.02%,479
"07/09/2024 22:00",20711,20715.5,20710.75,20714,3.75,+0.02%,680
"07/09/2024 21:30",20707.5,20713,20706,20710.25,2.25,+0.01%,797
"07/09/2024 21:00",20702,20710.5,20701.5,20708,6,+0.03%,1546
"07/09/2024 20:30",20705.25,20710,20701.5,20702,-3.5,-0.02%,1780
"07/09/2024 20:00",20709.5,20711.25,20702,20705.5,-3.75,-0.02%,1012
"07/09/2024 19:30",20702,20710.75,20701.75,20709.25,7.5,+0.04%,1900
"07/09/2024 19:00",20697.5,20707.5,20697.25,20701.75,4,+0.02%,1208
"07/09/2024 18:30",20698.5,20701.25,20694.5,20697.75,-0.5,0.00%,536
"07/09/2024 18:00",20695.75,20703.5,20695.75,20698.25,2.75,+0.01%,853
"07/09/2024 17:30",20690.25,20700.25,20690.25,20695.5,5.5,+0.03%,2108
"07/09/2024 17:00",20686,20693.75,20684.5,20690,2.25,+0.01%,1224
"07/09/2024 15:30",20685.5,20689.75,20684.25,20687.75,2.25,+0.01%,2209
"07/09/2024 15:00",20679,20688.25,20672,20685.5,6.5,+0.03%,9563
"07/09/2024 14:30",20664.25,20686.25,20656.25,20679,14.75,+0.07%,33101
"07/09/2024 14:00",20671.75,20679,20654.5,20664.25,-7.5,-0.04%,17953
"07/09/2024 13:30",20649,20679.25,20641.75,20671.75,22.75,+0.11%,22041
"07/09/2024 13:00",20660.25,20669.75,20646,20649,-11.5,-0.06%,21006
"07/09/2024 12:30",20633.25,20665.25,20629.5,20660.5,27.5,+0.13%,22749
"07/09/2024 12:00",20676.25,20690.75,20615.75,20633,-43.,-0.21%,41495
"07/09/2024 11:30",20699.25,20704,20644,20676,-23.5,-0.11%,37515
"07/09/2024 11:00",20705.25,20717,20688.25,20699.5,-6.,-0.03%,22562
"07/09/2024 10:30",20688.25,20707.5,20674,20705.5,16.75,+0.08%,28162
"07/09/2024 10:00",20708.25,20721.25,20670.25,20688.75,-19.75,-0.10%,36459
"07/09/2024 09:30",20704.25,20742,20680.5,20708.5,4.25,+0.02%,49556
"07/09/2024 09:00",20749.5,20771.75,20693.25,20704.25,-45.25,-0.22%,62727
"07/09/2024 08:30",20723.25,20764.5,20719.25,20749.5,26.5,+0.13%,68647
"07/09/2024 08:00",20722,20729.5,20716.25,20723,1.5,+0.01%,6847
"07/09/2024 07:30",20712.75,20724,20703.25,20721.5,8.5,+0.04%,6147
"07/09/2024 07:00",20726,20731,20710,20713,-12.5,-0.06%,4668
"07/09/2024 06:30",20732,20732.75,20718.5,20725.5,-7.25,-0.03%,3441
"07/09/2024 06:00",20739.25,20745.25,20726,20732.75,-6.5,-0.03%,3029
"07/09/2024 05:30",20736.25,20744.25,20735.5,20739.25,3.5,+0.02%,1452
"07/09/2024 05:00",20740.5,20742.5,20731,20735.75,-4.25,-0.02%,2659
"07/09/2024 04:30",20742.5,20747.75,20739.75,20740,-2.5,-0.01%,2292
"07/09/2024 04:00",20732.5,20743.75,20731,20742.5,9.75,+0.05%,1657
"07/09/2024 03:30",20726.25,20737.5,20725.75,20732.75,7,+0.03%,1772
"07/09/2024 03:00",20732.75,20740.75,20725,20725.75,-6.75,-0.03%,3006
"07/09/2024 02:30",20729.75,20739.75,20727.25,20732.5,2.5,+0.01%,2567
"07/09/2024 02:00",20724.75,20730,20712.25,20730,4.5,+0.02%,4010
"07/09/2024 01:30",20719.5,20727.75,20716.5,20725.5,6,+0.03%,1462
"07/09/2024 01:00",20725.75,20726.75,20715.5,20719.5,-6.25,-0.03%,1671
"07/09/2024 00:30",20726.75,20733.75,20721.5,20725.75,-1.,0.00%,1443
"07/09/2024 00:00",20738.25,20742.5,20724,20726.75,-11.25,-0.05%,2265
"07/08/2024 23:30",20734.75,20740.5,20729.25,20738,3.75,+0.02%,1118
"07/08/2024 23:00",20734.25,20735.75,20731,20734.25,0,0.00%,874
"07/08/2024 22:30",20724.5,20736,20724.5,20734.25,9.75,+0.05%,1417
"07/08/2024 22:00",20715.25,20726,20714.75,20724.5,9,+0.04%,1165
"07/08/2024 21:30",20714,20721.5,20713,20715.5,1.5,+0.01%,1476
"07/08/2024 21:00",20711,20715,20704,20714,3,+0.01%,2985
"07/08/2024 20:30",20732,20737.5,20709,20711,-21.25,-0.10%,4588
"07/08/2024 20:00",20728.75,20735.75,20726.25,20732.25,3.75,+0.02%,1038
"07/08/2024 19:30",20738.5,20739,20721.75,20728.5,-9.75,-0.05%,3539
"07/08/2024 19:00",20738,20748.75,20733.5,20738.25,-0.25,0.00%,6612
"07/08/2024 18:30",20721,20740,20718.25,20738.5,18,+0.09%,4285
"07/08/2024 18:00",20689,20722.25,20688.25,20720.5,31.5,+0.15%,3717
"07/08/2024 17:30",20697.75,20698.5,20686,20689,-8.5,-0.04%,2325
"07/08/2024 17:00",20681,20699,20672.5,20697.5,13,+0.06%,3010
"07/08/2024 15:30",20678.25,20685.25,20674,20684.5,6.5,+0.03%,1942
"07/08/2024 15:00",20666.5,20687.25,20656,20678,12,+0.06%,12587
"07/08/2024 14:30",20624.25,20688,20617.75,20666,42,+0.20%,41362
"07/08/2024 14:00",20646,20646.5,20618.25,20624,-22.,-0.11%,15546
"07/08/2024 13:30",20651.25,20651.5,20609,20646,-5.25,-0.03%,25565
"07/08/2024 13:00",20653.5,20656.25,20631.25,20651.25,-2.5,-0.01%,16005
"07/08/2024 12:30",20649,20668.25,20642.5,20653.75,5,+0.02%,17880
"07/08/2024 12:00",20634.75,20650.25,20625.75,20648.75,14.5,+0.07%,14738
"07/08/2024 11:30",20622.5,20639.5,20610.25,20634.25,11.5,+0.06%,18000
"07/08/2024 11:00",20668,20669.75,20609,20622.75,-44.5,-0.22%,27948
"07/08/2024 10:30",20661.75,20670.75,20635.25,20667.25,5.25,+0.03%,29124
"07/08/2024 10:00",20609,20666.75,20603.75,20662,53,+0.26%,36393
"07/08/2024 09:30",20624,20633.25,20588,20609,-15.,-0.07%,36501
"07/08/2024 09:00",20635,20642.25,20596.75,20624,-10.5,-0.05%,48655
"07/08/2024 08:30",20632.5,20653.5,20600.5,20634.5,2,+0.01%,75507
"07/08/2024 08:00",20629,20641.75,20625.5,20632.5,3.75,+0.02%,9550
"07/08/2024 07:30",20634,20637.25,20626.25,20628.75,-5.,-0.02%,5472
"07/08/2024 07:00",20628.25,20637.5,20624.25,20633.75,5.25,+0.03%,4622
"07/08/2024 06:30",20621,20631.25,20621,20628.5,7.5,+0.04%,3279
"07/08/2024 06:00",20610,20624.5,20605,20621,11,+0.05%,3577
"07/08/2024 05:30",20613.5,20617.25,20608,20610,-3.75,-0.02%,2151
"07/08/2024 05:00",20611.75,20618.25,20609.25,20613.75,1.5,+0.01%,1782
"07/08/2024 04:30",20615.5,20620.75,20608.25,20612.25,-2.5,-0.01%,2253
"07/08/2024 04:00",20602,20617,20601,20614.75,12.5,+0.06%,2070
"07/08/2024 03:30",20608.25,20615.75,20601.75,20602.25,-6.,-0.03%,2444
"07/08/2024 03:00",20607,20611,20598.75,20608.25,1.5,+0.01%,3353
"07/08/2024 02:30",20602.5,20608,20594.25,20606.75,4.75,+0.02%,2442
"07/08/2024 02:00",20598.5,20606,20589.25,20602,3.25,+0.02%,4375
"07/08/2024 01:30",20597,20599,20591.75,20598.75,1.5,+0.01%,1304
"07/08/2024 01:00",20584.5,20601,20583,20597.25,12.75,+0.06%,2306
"07/08/2024 00:30",20586,20595.5,20583.75,20584.5,-2.,-0.01%,1130
"07/08/2024 00:00",20588,20591,20583.25,20586.5,-2.25,-0.01%,876
"07/07/2024 23:30",20594.75,20594.75,20588,20588.75,-5.5,-0.03%,791
"07/07/2024 23:00",20597.25,20597.5,20592,20594.25,-3.75,-0.02%,516
"07/07/2024 22:30",20596,20600.5,20594.5,20598,2.5,+0.01%,732
"07/07/2024 22:00",20598,20600.75,20592.25,20595.5,-3.,-0.01%,1103
"07/07/2024 21:30",20600,20602,20595.5,20598.5,-1.75,-0.01%,760
"07/07/2024 21:00",20594,20602.75,20590.75,20600.25,6,+0.03%,1201
"07/07/2024 20:30",20596,20601.25,20592.5,20594.25,-2.,-0.01%,1375
"07/07/2024 20:00",20587.75,20597.75,20579.25,20596.25,8,+0.04%,1849
"07/07/2024 19:30",20595.5,20595.5,20583.75,20588.25,-7.,-0.03%,1137
"07/07/2024 19:00",20590.5,20599.5,20583.75,20595.25,4.5,+0.02%,1993
"07/07/2024 18:30",20601.5,20602.25,20586.75,20590.75,-10.,-0.05%,1830
"07/07/2024 18:00",20600,20608.75,20597,20600.75,0.75,0.00%,1040
"07/07/2024 17:30",20603.5,20606.75,20597.5,20600,-3.25,-0.02%,1321
"07/07/2024 17:00",20591.5,20618,20581.25,20603.25,11.75,+0.06%,4001
"07/05/2024 15:30",20612.5,20614.25,20590.25,20591.5,-21.,-0.10%,2801
"07/05/2024 15:00",20621.75,20622.25,20605.25,20612.5,-9.25,-0.04%,12417
"07/05/2024 14:30",20622.75,20639.5,20615.75,20621.75,-1.,0.00%,41185
"07/05/2024 14:00",20613.75,20634,20608.25,20622.75,8.75,+0.04%,17362
"07/05/2024 13:30",20602.25,20617,20594.25,20614,11.5,+0.06%,17059
"07/05/2024 13:00",20624.75,20629.5,20601,20602.5,-21.75,-0.11%,19073
"07/05/2024 12:30",20615,20638.5,20614,20624.25,9.5,+0.05%,21327
"07/05/2024 12:00",20589.25,20621.5,20575.75,20614.75,25.75,+0.13%,21171
"07/05/2024 11:30",20614.75,20616.5,20577,20589,-26.,-0.13%,21596
"07/05/2024 11:00",20596,20617,20582,20615,18.75,+0.09%,23909
"07/05/2024 10:30",20560.5,20607,20559,20596.25,35.75,+0.17%,29945
"07/05/2024 10:00",20523.5,20569.25,20510,20560.5,36.5,+0.18%,34301
"07/05/2024 09:30",20517.25,20552,20490.5,20524,6.5,+0.03%,40580
"07/05/2024 09:00",20514.5,20544.25,20462.25,20517.5,3.75,+0.02%,61259
"07/05/2024 08:30",20441.5,20517,20428.25,20513.75,72.25,+0.35%,86637
"07/05/2024 08:00",20425.5,20445,20411.25,20441.5,15.75,+0.08%,13264
"07/05/2024 07:30",20453,20496,20373,20425.75,-21.75,-0.11%,21074
"07/05/2024 07:00",20433.25,20456,20423.25,20447.5,14.25,+0.07%,4727
"07/05/2024 06:30",20443,20445.5,20427,20433.25,-9.75,-0.05%,2773
"07/05/2024 06:00",20441.5,20448,20438,20443,2.25,+0.01%,2594
"07/05/2024 05:30",20437,20449.5,20436,20440.75,3.75,+0.02%,1938
"07/05/2024 05:00",20432,20439.25,20427.5,20437,4.75,+0.02%,1714
"07/05/2024 04:30",20434.5,20445.75,20430.5,20432.25,-3.,-0.01%,2197
"07/05/2024 04:00",20429.25,20437.75,20426.25,20435.25,6.25,+0.03%,1628
"07/05/2024 03:30",20444,20449.5,20425.5,20429,-14.5,-0.07%,2671
"07/05/2024 03:00",20441.5,20458,20431,20443.5,1.75,+0.01%,3987
"07/05/2024 02:30",20438,20443,20426,20441.75,4.5,+0.02%,3543
"07/05/2024 02:00",20445,20455,20433.75,20437.25,-7.,-0.03%,3276
"07/05/2024 01:30",20446,20460.25,20441.5,20444.25,-1.25,-0.01%,2703
"07/05/2024 01:00",20429,20452,20426.5,20445.5,16.25,+0.08%,3564
"07/05/2024 00:30",20424.75,20432,20420.75,20429.25,4.5,+0.02%,1388
"07/05/2024 00:00",20422.75,20426.5,20417.5,20424.75,2,+0.01%,1114
"07/04/2024 23:30",20419.25,20427,20415.25,20422.75,3.25,+0.02%,1109
"07/04/2024 23:00",20414,20422,20412.25,20419.5,6,+0.03%,978
"07/04/2024 22:30",20411.75,20419,20410.5,20413.5,1.5,+0.01%,1281
"07/04/2024 22:00",20408.75,20412,20403.5,20412,3.5,+0.02%,876
"07/04/2024 21:30",20410.5,20411.25,20404.5,20408.5,-1.5,-0.01%,683
"07/04/2024 21:00",20407,20412.75,20400.75,20410,3,+0.01%,831
"07/04/2024 20:30",20404.75,20411,20402.25,20407,2,+0.01%,821
"07/04/2024 20:00",20404.25,20409,20401.75,20405,0.5,0.00%,726
"07/04/2024 19:30",20397,20410,20395.5,20404.5,7.75,+0.04%,1582
"07/04/2024 19:00",20391,20400.5,20391,20396.75,6.25,+0.03%,1403
"07/04/2024 18:30",20393.5,20396.75,20389,20390.5,-3.,-0.01%,740
"07/04/2024 18:00",20384.75,20396,20383.5,20393.5,9,+0.04%,833
"07/04/2024 17:30",20382.5,20389.75,20381.5,20384.5,2.25,+0.01%,617
"07/04/2024 17:00",20381.25,20390.75,20361,20382.25,1,0.00%,1802
"07/04/2024 11:30",20381.75,20388.25,20376.25,20381.25,-0.75,0.00%,1649
"07/04/2024 11:00",20386,20386,20373.75,20382,-4.25,-0.02%,2134
"07/04/2024 10:30",20387.25,20393.75,20381.5,20386.25,-1.25,-0.01%,3036
"07/04/2024 10:00",20375.75,20388.75,20375,20387.5,12,+0.06%,3901
"07/04/2024 09:30",20380.25,20381.75,20369.75,20375.5,-4.5,-0.02%,3678
"07/04/2024 09:00",20384.75,20386.75,20372,20380,-4.75,-0.02%,5785
"07/04/2024 08:30",20405.25,20406.25,20382.25,20384.75,-20.75,-0.10%,6071
"07/04/2024 08:00",20407,20410,20404.75,20405.5,-1.,0.00%,1441
"07/04/2024 07:30",20406,20408.5,20403.5,20406.5,1,0.00%,737
"07/04/2024 07:00",20404,20406.25,20401.75,20405.5,1.5,+0.01%,508
"07/04/2024 06:30",20403.75,20406.5,20403,20404,0.5,0.00%,687
"07/04/2024 06:00",20403.25,20406,20402.25,20403.5,0.5,0.00%,659
"07/04/2024 05:30",20401,20407.25,20399,20403,2,+0.01%,865
"07/04/2024 05:00",20402,20403.5,20398,20401,-1.,0.00%,618
"07/04/2024 04:30",20400.25,20405.75,20398.25,20402,1.75,+0.01%,793
"07/04/2024 04:00",20399.5,20403.5,20396,20400.25,1.25,+0.01%,979
"07/04/2024 03:30",20404.25,20404.75,20396.75,20399,-5.5,-0.03%,1256
"07/04/2024 03:00",20407.25,20407.75,20397,20404.5,-2.,-0.01%,1365
"07/04/2024 02:30",20404.25,20408,20398,20406.5,3.25,+0.02%,1435
"07/04/2024 02:00",20405.75,20410,20401.25,20403.25,-2.75,-0.01%,1382
"07/04/2024 01:30",20403,20409.75,20402,20406,3,+0.01%,803
"07/04/2024 01:00",20407.75,20408.75,20400.75,20403,-4.75,-0.02%,980
"07/04/2024 00:30",20403,20408.5,20399.5,20407.75,4.5,+0.02%,640
"07/04/2024 00:00",20402,20404.75,20396.25,20403.25,1,0.00%,596
"07/03/2024 23:30",20404.5,20405.25,20397.25,20402.25,-1.25,-0.01%,609
"07/03/2024 23:00",20404,20407,20400.75,20403.5,0,0.00%,553
"07/03/2024 22:30",20403,20408.25,20400.5,20403.5,0.75,0.00%,524
"07/03/2024 22:00",20404.25,20406,20399,20402.75,-1.5,-0.01%,475
"07/03/2024 21:30",20403.25,20410,20402.25,20404.25,0.75,0.00%,504
"07/03/2024 21:00",20406.75,20408.75,20400.75,20403.5,-3.5,-0.02%,613
"07/03/2024 20:30",20404.75,20417.25,20402.5,20407,2.75,+0.01%,1021
"07/03/2024 20:00",20404.25,20407,20398,20404.25,-0.5,0.00%,740
"07/03/2024 19:30",20399.5,20409.25,20397,20404.75,5.25,+0.03%,799
"07/03/2024 19:00",20403,20407.5,20398.5,20399.5,-3.25,-0.02%,882
"07/03/2024 18:30",20405.25,20411.25,20401,20402.75,-3.,-0.01%,649
"07/03/2024 18:00",20399,20408.5,20398,20405.75,6.5,+0.03%,457
"07/03/2024 17:30",20408.25,20412,20394.25,20399.25,-9.25,-0.05%,705
"07/03/2024 17:00",20419.25,20420.5,20390.25,20408.5,-11.,-0.05%,2190
"07/03/2024 12:00",20414.5,20435.25,20405.5,20419.5,5,+0.02%,11067
"07/03/2024 11:30",20422.25,20423.5,20369.75,20414.5,-8.25,-0.04%,40158
"07/03/2024 11:00",20379.25,20423.5,20375.75,20422.75,43.25,+0.21%,29692
"07/03/2024 10:30",20346.5,20382.5,20327.25,20379.5,33.5,+0.16%,32561
"07/03/2024 10:00",20313.25,20356.25,20292.5,20346,33,+0.16%,35989
"07/03/2024 09:30",20260,20320.75,20251.75,20313,52.25,+0.26%,36742
"07/03/2024 09:00",20275.25,20300,20235.5,20260.75,-13.5,-0.07%,54294
"07/03/2024 08:30",20216.25,20284,20216,20274.25,58.25,+0.29%,65169
"07/03/2024 08:00",20219,20228.5,20207,20216,-3.,-0.01%,11657
"07/03/2024 07:30",20229.25,20241,20205,20219,-11.5,-0.06%,11015
"07/03/2024 07:00",20249.75,20256.75,20223.5,20230.5,-20.,-0.10%,7164
"07/03/2024 06:30",20251.75,20254,20238,20250.5,-1.,0.00%,3420
"07/03/2024 06:00",20257,20263.75,20244.25,20251.5,-5.25,-0.03%,3293
"07/03/2024 05:30",20267.25,20271,20256.5,20256.75,-10.,-0.05%,1902
"07/03/2024 05:00",20270,20271.25,20259,20266.75,-4.25,-0.02%,1985
"07/03/2024 04:30",20263.5,20278.25,20255.5,20271,8,+0.04%,2870
"07/03/2024 04:00",20267,20269.5,20257.5,20263,-3.25,-0.02%,2465
"07/03/2024 03:30",20254.5,20283.75,20254.5,20266.25,11.5,+0.06%,5389
"07/03/2024 03:00",20241.25,20258.75,20234,20254.75,13.25,+0.07%,3059
"07/03/2024 02:30",20247,20255.5,20234.25,20241.5,-5.,-0.02%,2963
"07/03/2024 02:00",20244.25,20253.75,20235.25,20246.5,2.75,+0.01%,3208
"07/03/2024 01:30",20247.25,20252.25,20240.25,20243.75,-4.,-0.02%,1858
"07/03/2024 01:00",20247.75,20263.25,20245.75,20247.75,-0.25,0.00%,3643
"07/03/2024 00:30",20246.25,20248.25,20241.75,20248,2.25,+0.01%,1035
"07/03/2024 00:00",20244.5,20249.25,20242,20245.75,1.5,+0.01%,1232
"07/02/2024 23:30",20241,20246,20241,20244.25,3,+0.01%,615
